gen,fevals_median,fevals_p5,fevals_p10,fevals_p90,fevals_p95,MSE_train_median,MSE_train_p5,MSE_train_p10,MSE_train_p90,MSE_train_p95,MSE_test_median,MSE_test_p5,MSE_test_p10,MSE_test_p90,MSE_test_p95,nll_median,nll_p5,nll_p10,nll_p90,nll_p95,dl_median,dl_p5,dl_p10,dl_p90,dl_p95,func_compl_median,func_compl_p5,func_compl_p10,func_compl_p90,func_compl_p95,param_compl_median,param_compl_p5,param_compl_p10,param_compl_p90,param_compl_p95,size_median,size_p5,size_p10,size_p90,size_p95,avg_len_median,avg_len_p5,avg_len_p10,avg_len_p90,avg_len_p95
569,2340051,2102940,2162398,2546496,2604285,2.033032e-5,1.6863552e-5,1.7092329e-5,3.0437008e-5,3.727643e-5,0.00018043723,4.142874e-5,4.5209938e-5,0.009671276,0.018471774,-916.0347900390625,-937.53515625,-935.9854736328125,-869.6270751953125,-846.3163452148438,-492.72454833984375,-634.5328369140625,-621.4839477539062,3.4028234663852886e38,3.4028234663852886e38,230.19795,179.84215,189.43373,248.49066,251.36504,189.27988,67.533066,76.35296,3.4028235e38,3.4028235e38,96,73,80,100,100,63.429962,62.785576,62.83594,63.95514,64.18026
570,2344263,2106854,2165862,2551486,2608834,2.033032e-5,1.6863552e-5,1.7092329e-5,3.0437008e-5,3.727643e-5,0.00017917079,4.231167e-5,4.6378693e-5,0.009671276,0.018471774,-916.0347900390625,-937.53515625,-935.9854736328125,-869.6270751953125,-846.3163452148438,-492.72454833984375,-634.5328369140625,-621.4839477539062,3.4028234663852886e38,3.4028234663852886e38,230.19795,181.39818,191.15854,248.49066,251.36504,189.27988,66.82385,76.35296,3.4028235e38,3.4028235e38,96,75,83,100,100,63.442482,62.785576,62.83354,63.95514,64.18472
571,2348382,2110872,2169989,2556228,2613536,2.033032e-5,1.6863552e-5,1.7092329e-5,3.0437008e-5,3.727643e-5,0.00018043723,4.231167e-5,4.6378693e-5,0.009671276,0.018471774,-916.0347900390625,-937.53515625,-935.9854736328125,-869.6270751953125,-846.3163452148438,-504.97869873046875,-634.5328369140625,-621.4839477539062,3.4028234663852886e38,3.4028234663852886e38,230.19795,181.39818,191.15854,248.49066,251.36504,187.33672,66.82385,76.35296,3.4028235e38,3.4028235e38,96,75,83,100,100,63.442482,62.785576,62.843456,63.96648,64.18492
572,2352916,2114616,2173967,2561181,2618318,2.033032e-5,1.6863552e-5,1.7092329e-5,3.0437008e-5,3.727643e-5,0.00018043723,4.231167e-5,4.6378693e-5,0.0069274153,0.0153273055,-916.0347900390625,-937.53515625,-935.9854736328125,-869.6270751953125,-846.3163452148438,-504.97869873046875,-634.5328369140625,-621.4839477539062,3.4028234663852886e38,3.4028234663852886e38,230.19795,181.39818,191.15854,248.49066,251.36504,187.33672,66.82385,76.35296,3.4028235e38,3.4028235e38,96,75,83,100,100,63.44086,62.785576,62.843456,63.96648,64.18492
573,2357125,2118476,2177924,2565844,2623150,2.033032e-5,1.6863552e-5,1.7092329e-5,3.0437008e-5,3.727643e-5,0.00018043723,4.231167e-5,4.6378693e-5,0.0069274153,0.0153273055,-916.0347900390625,-937.53515625,-935.9854736328125,-869.6270751953125,-846.3163452148438,-504.97869873046875,-634.5328369140625,-621.4839477539062,3.4028234663852886e38,3.4028234663852886e38,230.19795,181.39818,191.15854,248.49066,251.36504,187.33672,66.82385,76.35296,3.4028235e38,3.4028235e38,96,75,83,100,100,63.446686,62.785576,62.864914,63.977856,64.16839
574,2361307,2122406,2181860,2570515,2627873,2.033032e-5,1.6863552e-5,1.7092329e-5,3.0437008e-5,3.727643e-5,0.00018043723,4.142874e-5,4.5209938e-5,0.0069274153,0.0153273055,-916.0347900390625,-937.53515625,-935.9854736328125,-869.6270751953125,-846.3163452148438,-504.97869873046875,-634.5328369140625,-621.4839477539062,3.4028234663852886e38,3.4028234663852886e38,230.19795,181.39818,191.15854,248.49066,248.49066,180.52156,66.82385,76.35296,3.4028235e38,3.4028235e38,96,75,83,100,100,63.446686,62.785576,62.864914,63.977856,64.16839
575,2365309,2126399,2186149,2575208,2632468,2.033032e-5,1.6821727e-5,1.7092329e-5,2.9275978e-5,3.727643e-5,0.00018043723,4.142874e-5,4.5209938e-5,0.0069274153,0.0153273055,-916.0347900390625,-937.8206176757812,-935.9854736328125,-874.099609375,-846.3163452148438,-504.97869873046875,-634.5328369140625,-621.4839477539062,3.4028234663852886e38,3.4028234663852886e38,230.19795,184.56686,191.15854,248.49066,248.49066,179.90039,71.20441,76.35296,3.4028235e38,3.4028235e38,96,77,83,100,100,63.446686,62.785576,62.864914,63.98322,64.16839
576,2369693,2130338,2190147,2579993,2637200,2.033032e-5,1.6821727e-5,1.7092329e-5,2.9275978e-5,3.515171e-5,0.00018043723,4.142874e-5,4.5209938e-5,0.0069274153,0.0153273055,-916.0347900390625,-937.8206176757812,-935.9854736328125,-874.099609375,-853.0654296875,-504.97869873046875,-634.5328369140625,-620.333251953125,3.4028234663852886e38,3.4028234663852886e38,230.19795,184.56686,193.35576,248.49066,248.49066,179.90039,71.20441,76.35296,3.4028235e38,3.4028235e38,96,79,84,100,100,63.44924,62.788784,62.88,63.98946,64.15786
577,2373781,2134180,2194000,2584647,2641871,2.033032e-5,1.6821727e-5,1.7092329e-5,2.9275978e-5,3.515171e-5,0.00020187018,4.142874e-5,4.5209938e-5,0.009671276,0.018471774,-916.0347900390625,-937.8206176757812,-935.9854736328125,-874.099609375,-853.0654296875,-504.97869873046875,-634.5328369140625,-620.333251953125,3.4028234663852886e38,3.4028234663852886e38,230.19795,184.56686,193.35576,248.49066,248.49066,180.52156,71.20441,76.35296,3.4028235e38,3.4028235e38,96,79,84,100,100,63.45656,62.788784,62.877728,63.96752,64.14927
578,2378413,2137860,2198222,2588988,2646372,1.9969999e-5,1.6821727e-5,1.7092329e-5,2.9275978e-5,3.515171e-5,0.00020187018,4.142874e-5,4.5209938e-5,0.009671276,0.018471774,-918.09130859375,-937.8206176757812,-935.9854736328125,-874.099609375,-853.0654296875,-503.27197265625,-634.5328369140625,-616.998291015625,3.4028234663852886e38,3.4028234663852886e38,230.19795,184.56686,193.35576,248.49066,248.49066,187.33672,71.20441,76.35296,3.4028235e38,3.4028235e38,95,79,84,100,100,63.453552,62.788784,62.874924,63.96752,64.14927
579,2382779,2141869,2202578,2593856,2651171,1.9969999e-5,1.6701724e-5,1.6934662e-5,2.9275978e-5,3.515171e-5,0.00023411284,4.231167e-5,4.652675e-5,0.009671276,0.018471774,-918.09130859375,-938.64404296875,-937.05126953125,-874.099609375,-853.0654296875,-504.97869873046875,-635.2294311523438,-621.5528564453125,3.4028234663852886e38,3.4028234663852886e38,228.6114,184.56686,193.35576,248.49066,248.49066,180.52156,66.82385,73.302505,3.4028235e38,3.4028235e38,95,78,83,100,100,63.453552,62.788784,62.874924,63.96752,64.14239
580,2386685,2145712,2206609,2598642,2656047,1.9969999e-5,1.6701724e-5,1.6934662e-5,2.9275978e-5,3.515171e-5,0.00023411284,4.231167e-5,4.652675e-5,0.009671276,0.018471774,-918.09130859375,-938.64404296875,-937.05126953125,-874.099609375,-853.0654296875,-504.97869873046875,-635.98779296875,-623.8018188476562,3.4028234663852886e38,3.4028234663852886e38,228.6114,184.56686,193.35576,248.49066,248.49066,179.90039,65.05309,72.53444,3.4028235e38,3.4028235e38,95,78,83,100,100,63.46992,62.78714,62.874924,63.975185,64.14239
581,2390977,2149551,2210880,2603433,2660871,1.9969999e-5,1.6701724e-5,1.6934662e-5,2.9275978e-5,3.515171e-5,0.00023411284,4.326331e-5,4.652675e-5,0.009671276,0.018471774,-918.09130859375,-938.64404296875,-937.05126953125,-874.099609375,-853.0654296875,-501.8868103027344,-635.98779296875,-623.8018188476562,3.4028234663852886e38,3.4028234663852886e38,228.6114,184.56686,193.35576,248.49066,248.8001,180.52156,66.82385,73.302505,3.4028235e38,3.4028235e38,95,78,83,100,100,63.46992,62.780968,62.875427,63.975185,64.14239
582,2395415,2153240,2215077,2608316,2665387,1.9969999e-5,1.6701724e-5,1.6934662e-5,2.9275978e-5,3.515171e-5,0.00023411284,4.326331e-5,4.652675e-5,0.009671276,0.018471774,-918.09130859375,-938.64404296875,-937.05126953125,-874.099609375,-853.0654296875,-501.8868103027344,-635.98779296875,-623.8018188476562,3.4028234663852886e38,3.4028234663852886e38,228.6114,184.56686,193.35576,248.49066,248.8001,180.52156,66.82385,73.302505,3.4028235e38,3.4028235e38,95,78,83,100,100,63.46663,62.780968,62.875427,63.975185,64.14239
583,2399873,2156834,2219178,2613161,2670290,1.9969999e-5,1.6701724e-5,1.6934662e-5,2.9275978e-5,3.515171e-5,0.00023411284,4.326331e-5,4.652675e-5,0.009671276,0.018471774,-918.09130859375,-938.64404296875,-937.05126953125,-874.099609375,-853.0654296875,-501.8868103027344,-635.98779296875,-623.8018188476562,3.4028234663852886e38,3.4028234663852886e38,228.6114,184.56686,193.35576,248.49066,248.8001,180.52156,66.82385,73.302505,3.4028235e38,3.4028235e38,95,78,83,100,100,63.45541,62.780968,62.866707,63.975185,64.156876
584,2404074,2160487,2223345,2617981,2674716,1.9969999e-5,1.6701724e-5,1.6934662e-5,2.9275978e-5,3.515171e-5,0.00020164355,4.326331e-5,4.6446334e-5,0.009671276,0.018471774,-918.09130859375,-938.64404296875,-937.05126953125,-874.099609375,-853.0654296875,-492.72454833984375,-635.98779296875,-623.8018188476562,3.4028234663852886e38,3.4028234663852886e38,230.19795,184.56686,193.35576,248.49066,248.8001,187.33672,65.27027,73.302505,3.4028235e38,3.4028235e38,96,78,84,100,100,63.449535,62.780968,62.866707,63.975185,64.162834
585,2408448,2164029,2227528,2622694,2679348,1.9969999e-5,1.6701724e-5,1.6934662e-5,2.9275978e-5,3.515171e-5,0.00019556285,4.4207485e-5,4.6654604e-5,0.009671276,0.018471774,-918.09130859375,-938.64404296875,-937.05126953125,-874.099609375,-853.0654296875,-492.72454833984375,-635.2294311523438,-621.5528564453125,3.4028234663852886e38,3.4028234663852886e38,230.19795,184.56686,193.35576,246.00575,248.49066,183.74583,71.20441,75.18875,3.4028235e38,3.4028235e38,96,79,84,100,100,63.449535,62.784466,62.86989,63.975185,64.16186
586,2412587,2168045,2231151,2627289,2684056,1.9969999e-5,1.6701724e-5,1.6934662e-5,2.9275978e-5,3.515171e-5,0.00019556285,4.4207485e-5,4.6654604e-5,0.009671276,0.018471774,-918.09130859375,-938.64404296875,-937.05126953125,-874.099609375,-853.0654296875,-501.8868103027344,-635.2294311523438,-621.5528564453125,3.4028234663852886e38,3.4028234663852886e38,230.19795,184.56686,193.35576,246.00575,248.49066,180.52156,71.20441,75.18875,3.4028235e38,3.4028235e38,96,79,84,100,100,63.43293,62.763157,62.86989,63.989468,64.16186
587,2416432,2171878,2235845,2632036,2688804,1.9969999e-5,1.6701724e-5,1.6934662e-5,2.9275978e-5,3.515171e-5,0.00019556285,4.4207485e-5,4.6654604e-5,0.009671276,0.018471774,-918.09130859375,-938.64404296875,-937.05126953125,-874.099609375,-853.0654296875,-501.8868103027344,-635.2294311523438,-621.5528564453125,3.4028234663852886e38,3.4028234663852886e38,230.19795,184.56686,193.35576,246.00575,248.49066,183.74583,71.20441,75.18875,3.4028235e38,3.4028235e38,96,79,84,100,100,63.43293,62.768497,62.88057,63.989468,64.13483
588,2420769,2175623,2239935,2636697,2693329,1.9969999e-5,1.6701724e-5,1.6934662e-5,2.9275978e-5,3.515171e-5,0.00019556285,4.4207485e-5,4.6654604e-5,0.009671276,0.018471774,-918.09130859375,-938.64404296875,-937.05126953125,-874.099609375,-853.0654296875,-501.8868103027344,-635.2294311523438,-621.5528564453125,3.4028234663852886e38,3.4028234663852886e38,230.19795,184.56686,193.35576,246.00575,248.49066,183.74583,71.20441,75.18875,3.4028235e38,3.4028235e38,96,79,84,100,100,63.449497,62.77877,62.88057,64.01053,64.13483
589,2425105,2179510,2244440,2641335,2698116,1.9969999e-5,1.6701724e-5,1.6934662e-5,2.7969858e-5,3.515171e-5,0.00019556285,4.4207485e-5,4.6654604e-5,0.009236493,0.018471774,-918.09130859375,-938.64404296875,-937.05126953125,-879.3482055664062,-853.0654296875,-490.5374755859375,-635.2294311523438,-620.333251953125,3.4028234663852886e38,3.4028234663852886e38,230.19795,184.63794,196.30763,246.00575,248.49066,194.97768,71.70491,76.35296,3.4028235e38,3.4028235e38,96,79,84,100,100,63.449497,62.77175,62.88057,64.02537,64.129036
590,2429189,2183246,2248585,2645993,2702772,1.9969999e-5,1.6701724e-5,1.6934662e-5,2.7969858e-5,3.515171e-5,0.00019556285,4.4207485e-5,4.6654604e-5,0.009236493,0.018471774,-918.09130859375,-938.64404296875,-937.05126953125,-879.3482055664062,-853.0654296875,-490.5374755859375,-635.2294311523438,-620.333251953125,3.4028234663852886e38,3.4028234663852886e38,230.19795,184.63794,196.30763,246.00575,248.49066,194.97768,71.70491,76.35296,3.4028235e38,3.4028235e38,96,79,84,100,100,63.449497,62.77175,62.89414,64.00406,64.14062
591,2433384,2187113,2252605,2650616,2707336,1.9969999e-5,1.6701724e-5,1.6934662e-5,2.7969858e-5,3.515171e-5,0.00019556285,4.4207485e-5,4.6654604e-5,0.0069274153,0.0153273055,-918.09130859375,-938.64404296875,-937.05126953125,-879.3482055664062,-853.0654296875,-490.5374755859375,-635.98779296875,-623.8018188476562,3.4028234663852886e38,3.4028234663852886e38,230.19795,184.63794,193.35576,246.00575,248.49066,194.97768,71.20441,75.18875,3.4028235e38,3.4028235e38,95,79,84,100,100,63.449497,62.781418,62.90563,64.00406,64.13993
592,2437470,2191251,2256284,2655512,2712135,1.9969999e-5,1.6701724e-5,1.6934662e-5,2.7969858e-5,3.515171e-5,0.00019556285,4.4207485e-5,4.6489076e-5,0.006728871,0.0153273055,-918.09130859375,-938.64404296875,-937.05126953125,-879.3482055664062,-853.0654296875,-490.5374755859375,-635.98779296875,-626.5325317382812,3.4028234663852886e38,3.4028234663852886e38,230.19795,184.63794,193.35576,246.00575,248.49066,194.97768,71.20441,75.18875,3.4028235e38,3.4028235e38,95,79,83,100,100,63.46635,62.819157,62.91104,64.00406,64.13993
593,2441842,2195375,2260454,2660343,2716911,1.9969999e-5,1.6701724e-5,1.6934662e-5,2.7969858e-5,3.515171e-5,0.00019556285,4.4114568e-5,4.6446334e-5,0.006728871,0.0153273055,-918.09130859375,-938.64404296875,-937.05126953125,-879.3482055664062,-853.0654296875,-490.5374755859375,-635.98779296875,-627.25830078125,3.4028234663852886e38,3.4028234663852886e38,230.19795,184.63794,193.35576,246.00575,248.49066,195.72661,70.661156,73.302505,3.4028235e38,3.4028235e38,95,79,83,100,100,63.474648,62.834187,62.91104,64.01564,64.15009
594,2446345,2198931,2264192,2665004,2721663,1.9969999e-5,1.6701724e-5,1.6934662e-5,2.7969858e-5,3.515171e-5,0.00019556285,4.4114568e-5,4.6446334e-5,0.006728871,0.0153273055,-918.09130859375,-938.64404296875,-937.05126953125,-879.3482055664062,-853.0654296875,-490.5374755859375,-635.98779296875,-627.25830078125,3.4028234663852886e38,3.4028234663852886e38,230.19795,184.63794,193.35576,246.00575,248.49066,195.72661,70.661156,73.302505,3.4028235e38,3.4028235e38,95,79,83,100,100,63.46568,62.84005,62.914093,64.01564,64.15009
595,2450504,2202703,2268207,2669669,2726586,1.9969999e-5,1.6701724e-5,1.6934662e-5,2.7969858e-5,3.515171e-5,0.00019556285,4.4114568e-5,4.6446334e-5,0.006728871,0.0153273055,-918.09130859375,-938.64404296875,-937.05126953125,-879.3482055664062,-853.0654296875,-490.5374755859375,-635.98779296875,-627.25830078125,3.4028234663852886e38,3.4028234663852886e38,228.6114,184.63794,193.35576,246.00575,248.49066,195.72661,70.661156,73.302505,3.4028235e38,3.4028235e38,95,79,83,100,100,63.46568,62.830856,62.920906,64.01564,64.12419
596,2455056,2206358,2272408,2674544,2731228,1.9969999e-5,1.6701724e-5,1.6934662e-5,2.7969858e-5,3.515171e-5,0.00019556285,4.4114568e-5,4.6378693e-5,0.006728871,0.0153273055,-918.09130859375,-938.64404296875,-937.05126953125,-879.3482055664062,-853.0654296875,-490.5374755859375,-635.98779296875,-627.25830078125,3.4028234663852886e38,3.4028234663852886e38,228.6114,184.63794,193.35576,246.00575,248.49066,195.72661,70.661156,73.302505,3.4028235e38,3.4028235e38,95,79,83,100,100,63.472008,62.809288,62.920906,64.02142,64.14052
597,2459291,2209967,2276285,2679066,2735918,1.9969999e-5,1.6701724e-5,1.6934662e-5,2.7969858e-5,3.497414e-5,0.00019556285,4.4114568e-5,4.6378693e-5,0.006728871,0.0153273055,-918.09130859375,-938.64404296875,-937.05126953125,-879.3482055664062,-853.6477661132812,-490.5374755859375,-635.98779296875,-627.25830078125,3.4028234663852886e38,3.4028234663852886e38,228.6114,184.63794,193.35576,246.00575,248.49066,195.72661,70.45633,72.53444,3.4028235e38,3.4028235e38,95,79,83,100,100,63.466427,62.809288,62.931374,64.02432,64.14052
598,2463644,2213907,2280348,2683731,2740648,1.9969999e-5,1.6701724e-5,1.6934662e-5,2.7255459e-5,3.497414e-5,0.00019556285,4.4114568e-5,4.6378693e-5,0.006728871,0.0153273055,-918.09130859375,-938.64404296875,-937.05126953125,-882.3236083984375,-853.6477661132812,-490.5374755859375,-637.85302734375,-631.090087890625,3.4028234663852886e38,3.4028234663852886e38,228.6114,185.0703,195.553,246.00575,248.49066,195.72661,70.38943,72.10428,3.4028235e38,3.4028235e38,95,79,83,100,100,63.445175,62.809406,62.926704,64.02432,64.13517
599,2467811,2217745,2284755,2688543,2745572,1.9969999e-5,1.6701724e-5,1.6934662e-5,2.7181044e-5,3.497414e-5,0.00019556285,4.4142434e-5,4.6378693e-5,0.006728871,0.0153273055,-918.09130859375,-938.64404296875,-937.05126953125,-882.6381225585938,-853.6477661132812,-490.5374755859375,-637.85302734375,-634.5328369140625,3.4028234663852886e38,3.4028234663852886e38,228.6114,185.0703,195.553,246.00575,248.49066,195.72661,67.04089,72.10428,3.4028235e38,3.4028235e38,95,79,83,100,100,63.445175,62.809406,62.932682,64.02432,64.14327
600,2471858,2221580,2288334,2693349,2750219,1.9969999e-5,1.6701724e-5,1.6934662e-5,2.7181044e-5,3.497414e-5,0.00019556285,4.4142434e-5,4.6489076e-5,0.006728871,0.0153273055,-918.09130859375,-938.64404296875,-937.05126953125,-882.6381225585938,-853.6477661132812,-490.5374755859375,-639.09326171875,-635.0853881835938,3.4028234663852886e38,3.4028234663852886e38,228.6114,185.0703,195.553,246.00575,248.49066,195.72661,65.920456,71.70491,3.4028235e38,3.4028235e38,95,79,84,100,100,63.458237,62.809406,62.92857,64.03109,64.15897
601,2476193,2225516,2292601,2698130,2755023,1.9969999e-5,1.6701724e-5,1.6934662e-5,2.7181044e-5,3.497414e-5,0.00020164355,4.326331e-5,4.6378693e-5,0.006728871,0.0153273055,-918.09130859375,-938.64404296875,-937.05126953125,-882.6381225585938,-853.6477661132812,-490.5374755859375,-636.4693603515625,-627.9791259765625,3.4028234663852886e38,3.4028234663852886e38,230.19795,189.22919,195.553,246.00575,248.49066,195.72661,65.920456,71.70491,3.4028235e38,3.4028235e38,95,79,83,100,100,63.466187,62.809406,62.92857,64.04972,64.15897
602,2480423,2229498,2296750,2702762,2759836,1.9969999e-5,1.6701724e-5,1.6934662e-5,2.7181044e-5,3.497414e-5,0.00023411284,4.326331e-5,4.6489076e-5,0.006728871,0.0153273055,-918.09130859375,-938.64404296875,-937.05126953125,-882.6381225585938,-853.6477661132812,-490.455078125,-636.4693603515625,-625.8729248046875,3.4028234663852886e38,3.4028234663852886e38,230.25851,189.43373,196.30763,246.00575,248.49066,197.03319,65.920456,70.661156,3.4028235e38,3.4028235e38,95,79,84,100,100,63.47619,62.809406,62.927216,64.05421,64.15897
603,2484534,2233442,2300804,2707550,2764771,1.9969999e-5,1.6701724e-5,1.6934662e-5,2.7181044e-5,3.4760997e-5,0.0002306421,4.326331e-5,4.6489076e-5,0.006728871,0.0153273055,-918.09130859375,-938.64404296875,-937.05126953125,-882.6381225585938,-854.3507690429688,-490.455078125,-636.4693603515625,-623.8951416015625,3.4028234663852886e38,3.4028234663852886e38,230.25851,189.22919,195.553,246.00575,248.49066,208.31802,66.40683,70.661156,3.4028235e38,3.4028235e38,95,79,84,100,100,63.472473,62.824505,62.927216,64.05604,64.178154
604,2488778,2237488,2304720,2712142,2769604,1.9819357e-5,1.6701724e-5,1.6934662e-5,2.7181044e-5,3.4760997e-5,0.00023411284,4.326331e-5,4.6489076e-5,0.006728871,0.0153273055,-918.9620361328125,-938.64404296875,-937.05126953125,-882.6381225585938,-854.3507690429688,-490.455078125,-636.4693603515625,-623.8951416015625,3.4028234663852886e38,3.4028234663852886e38,231.09631,189.22919,195.553,246.00575,248.49066,197.03319,66.40683,70.661156,3.4028235e38,3.4028235e38,96,79,84,100,100,63.465843,62.824505,62.929707,64.05604,64.211205
605,2492858,2241084,2309035,2716969,2774199,1.9819357e-5,1.6701724e-5,1.6934662e-5,2.7181044e-5,3.4760997e-5,0.00023411284,4.326331e-5,4.6489076e-5,0.006728871,0.0153273055,-918.9620361328125,-938.64404296875,-937.05126953125,-882.6381225585938,-854.3507690429688,-490.455078125,-635.98779296875,-620.333251953125,3.4028234663852886e38,3.4028234663852886e38,231.09631,189.22919,196.30763,246.23514,248.49066,197.03319,66.40683,71.70491,3.4028235e38,3.4028235e38,96,79,86,100,100,63.461723,62.829082,62.929707,64.05421,64.211205
606,2497026,2244791,2313051,2721735,2779059,1.9819357e-5,1.6701724e-5,1.6934662e-5,2.7181044e-5,3.4760997e-5,0.00023411284,4.326331e-5,4.6489076e-5,0.006728871,0.0153273055,-918.9620361328125,-938.64404296875,-937.05126953125,-882.6381225585938,-854.3507690429688,-489.8538818359375,-635.98779296875,-620.333251953125,3.4028234663852886e38,3.4028234663852886e38,231.09631,189.22919,196.30763,246.23514,248.49066,197.03319,66.40683,71.70491,3.4028235e38,3.4028235e38,96,79,86,100,100,63.461723,62.829082,62.937885,64.056435,64.22916
