dataset,GPGOMEA,GPZGD,Operon,PySIPS,PySR,QLattice,RF,SymRegg,eggp,neogp,random,slim_gsgp
friction_dyn_one-hot,-3.2760783217718814e-05,-2.000918759928236e-05,-2.01357776540682e-05,-8.373905648205065e-05,-2.399410339199522e-05,-2.8824438858356445e-05,-3.244813735730294e-05,-0.0001298508360526,-1.9344019902471035e-05,-3.585706e-05,-0.0001425025374468,-0.0002504863044316
friction_dyn_one-hot,-3.6211606019312704e-05,-1.7592698804675746e-05,-2.108295798153504e-05,-6.887290871152961e-05,-2.691154138855801e-05,-2.856250930905756e-05,-3.116665686234101e-05,-0.0002173928951055,-2.351252245294333e-05,-3.5791705e-05,-0.0001331542960539,-0.0002504863044316
friction_dyn_one-hot,-3.309644593922296e-05,-1.968938017960321e-05,-1.8260693518000428e-05,-8.189606388688721e-05,-2.698012363722919e-05,-2.865818930927164e-05,-3.217360155401139e-05,-0.0002064808178276,-2.010613695070136e-05,-2.6604806e-05,-0.0001389659830954,-0.0002504863044316
friction_dyn_one-hot,-3.2152389133859094e-05,-2.107379576815059e-05,-1.6819234507559428e-05,-6.759262249143112e-05,-3.194094315406102e-05,-2.825478443927241e-05,-3.2850988617682786e-05,-0.0001297343504192,-1.8611690103802515e-05,-4.0149574e-05,-0.0001312121344864,-0.0002504863044316
friction_dyn_one-hot,-3.3133747027863494e-05,-2.0057260318255875e-05,-1.2330327051086888e-05,-8.854164201230332e-05,-2.2965272770611733e-05,-2.8541060585564502e-05,-3.3330116252293634e-05,-0.0001318768731984,-2.344779807084428e-05,-3.3852575e-05,-0.0001305434107418,-0.0002504863044316
friction_dyn_one-hot,-3.38840775780952e-05,-2.2717445957796888e-05,-1.7124799344664326e-05,-6.749039623510727e-05,-2.87081532441001e-05,-2.9152454648765167e-05,-3.3108263444270205e-05,-0.000127525431492,-2.121491136166733e-05,-3.127997e-05,-0.0001157265585903,-0.0002504863044316
friction_dyn_one-hot,-3.365709491420064e-05,-1.876825598849209e-05,-1.779892863328626e-05,-0.0001265278341327,-2.9799918266753025e-05,-2.8184691654958933e-05,-3.14990131614505e-05,-0.0002568379381119,-2.108797730089532e-05,-2.67878e-05,-0.0001396490039032,-0.0002504863044316
friction_dyn_one-hot,-3.361779400551981e-05,-1.9164816213944463e-05,-1.7641271400454173e-05,-7.175198303096065e-05,-2.5242110228643416e-05,-2.845987924102634e-05,-3.188505227728856e-05,-0.0001227738322262,-2.5811305895984623e-05,-2.898137e-05,-0.0001306811473038,-0.0002504863044316
friction_dyn_one-hot,-3.30010951012125e-05,-1.8192084115357923e-05,-1.885297488342261e-05,-5.151773039042771e-05,-3.117052890699664e-05,-2.8509277840120025e-05,-3.339767242114275e-05,-0.0001297711267435,-2.0863240335268583e-05,-2.7911172e-05,-0.000131627661238,-0.0002504863044316
friction_dyn_one-hot,-3.352283013926674e-05,-1.826021193517165e-05,-1.87969321081073e-05,-3.89523837067128e-05,-4.193604709342461e-05,-2.8271784311324763e-05,-3.168447699765428e-05,-0.0001062867429746,-2.258089745295135e-05,-2.5149357e-05,-0.0001331599785141,-0.0002504863044316
friction_dyn_one-hot,-3.57526044036211e-05,-1.9885157253387104e-05,-1.7584155056209598e-05,-8.359325450502136e-05,-3.2044738788480825e-05,-2.8690873820392527e-05,-3.134233002326513e-05,-7.107881962077513e-05,-2.1146144991867485e-05,-2.8938939e-05,-0.000131528723886,-0.0002504863044316
friction_dyn_one-hot,-3.3821488847739226e-05,-2.0358711017001366e-05,-1.9126859809486897e-05,-7.675582920696207e-05,-3.749581219461979e-05,-2.8261035324717875e-05,-3.133962961452404e-05,-0.000134437295271,-2.690562489960699e-05,-4.179561e-05,-0.0001333829472476,-0.0002504863044316
friction_dyn_one-hot,-2.784272905808919e-05,-2.2838852748103424e-05,-1.846995175906403e-05,-7.731835584781463e-05,-2.904735060144885e-05,-2.842278895927245e-05,-3.182523495858612e-05,-0.0001086952394466,-2.6381967641288067e-05,-3.715787e-05,-0.0001446384472086,-0.0002504863044316
friction_dyn_one-hot,-3.52316218119765e-05,-1.866213954019814e-05,-1.3474135250275594e-05,-6.514987477124116e-05,-2.254644953917093e-05,-2.921653533462129e-05,-3.169613357554422e-05,-0.0001236045824886,-3.23591539479488e-05,-2.8066888e-05,-0.0001406798856426,-0.0002504863044316
friction_dyn_one-hot,-3.45468716051637e-05,-1.952273615045559e-05,-1.813506884227034e-05,-6.973736356843927e-05,-2.358294575533883e-05,-2.840933207107764e-05,-3.2704021951880374e-05,-0.0002171298225692,-2.019765590748672e-05,-2.3146176e-05,-0.0001510147810952,-0.0002504863044316
friction_dyn_one-hot,-3.308752239631268e-05,-2.152436040211956e-05,-1.876975993293264e-05,-0.0001267460633736,-3.2848715503103605e-05,-2.8254460543930585e-05,-3.224212938131905e-05,-0.0001374475368536,-2.3713885438038083e-05,-6.88021e-05,-0.0001511769229152,-0.0002504863044316
friction_dyn_one-hot,-3.2924514489834753e-05,-2.3236777548867712e-05,-1.6653661424091016e-05,-7.18672154302138e-05,-3.6114129307347016e-05,-2.842505435077573e-05,-3.123056773221901e-05,-0.000100489990539,-2.009308700253835e-05,-2.0946944e-05,-0.0001330904332966,-0.0002504863044316
friction_dyn_one-hot,-3.4224902490958684e-05,-1.9302289524520087e-05,-1.7802345809164246e-05,-8.686770475247358e-05,-4.471062569180519e-05,-2.825057961113371e-05,-3.2605240231219754e-05,-0.0001078675282023,-2.059487256266758e-05,-2.8351084e-05,-0.0001283094169192,-0.0002504863044316
friction_dyn_one-hot,-3.375040848165078e-05,-1.741415607131124e-05,-1.4813847192306e-05,-0.0001190104689757,-2.0938506794446946e-05,-2.918847374197345e-05,-3.310527547476133e-05,-0.0001281080825517,-2.852110455846572e-05,-2.4842268e-05,-0.0001301609583053,-0.0002504863044316
friction_dyn_one-hot,-3.391153741053425e-05,-2.4442420452334784e-05,-1.291943456987989e-05,-6.594285731244983e-05,-3.273529122269609e-05,-2.808762468825572e-05,-3.121887964884176e-05,-0.0001222118925053,-2.2752292734495944e-05,-3.1841446e-05,-0.0001334930768991,-0.0002504863044316
friction_dyn_one-hot,-2.761415862554612e-05,-2.005006620089245e-05,-1.551106277828847e-05,-8.114105520107262e-05,-3.0309819629253625e-05,-2.8090250248388527e-05,-3.162430135765205e-05,-3.702351082978254e-05,-2.3892639766250536e-05,-2.2426204e-05,-0.0001352646900281,-0.0002504863044316
friction_dyn_one-hot,-3.3382782191504655e-05,-2.264366956490885e-05,-1.7965254763725996e-05,-6.93907013265079e-05,-2.578993181609285e-05,-2.9172031067140395e-05,-3.2418513532283246e-05,-9.235371256014102e-05,-2.063196970254668e-05,-3.1620835e-05,-0.0001322846965308,-0.0002504863044316
friction_dyn_one-hot,-3.3844661163495565e-05,-2.1441736716593065e-05,-1.896414205383065e-05,-9.2134853487766e-05,-3.587412584188112e-05,-2.876024290529612e-05,-3.2223193888415495e-05,-0.0001416139612726,-2.291363370901496e-05,-2.9294191e-05,-0.0001490644517457,-0.0002504863044316
friction_stat_one-hot,-4.313428052701075e-05,-2.2262143312833858e-05,-1.5090373931347044e-05,-9.819684221054925e-05,-4.069872301116664e-05,-3.760453639842976e-05,-3.516460525859081e-05,-0.0001449876236368,-2.905832684525919e-05,-3.9299302e-05,-0.0001328664650349,-0.0003940447311175
friction_stat_one-hot,-4.357175519086528e-05,-2.1341982204353703e-05,-1.853979306835741e-05,-0.0001528269422456,-3.98879588543183e-05,-3.7736697534770144e-05,-3.557659924465497e-05,-0.0001467333255615,-2.570627192381824e-05,-3.2524695e-05,-0.0001322578018996,-0.0003940447311175
friction_stat_one-hot,-4.451264796311937e-05,-2.333995731223305e-05,-1.6984670801738943e-05,-9.557742270473644e-05,-6.34065492213787e-05,-3.784316942644305e-05,-3.3052023643711265e-05,-0.0001425833804535,-2.595420101191024e-05,-2.54739e-05,-0.0001013387804828,-0.0003940447311175
friction_stat_one-hot,-4.600624665792451e-05,-2.263615153724967e-05,-1.824946126717896e-05,-0.0001198725630966,-0.0001280058698025,-3.743982261886582e-05,-3.412069743425472e-05,-0.0001315745606972,-4.029617334782602e-05,-3.9708215e-05,-0.0001483460629959,-0.0003940447311175
friction_stat_one-hot,-4.2978567913051046e-05,-5.248023494598808e-05,-1.882330229534525e-05,-9.677343178751144e-05,-2.566021175365997e-05,-3.841975954130108e-05,-3.4349563131741954e-05,-0.0001269865012366,-3.063226568621128e-05,-5.184777e-05,-0.0001660349119663,-0.0003940447311175
friction_stat_one-hot,-4.977044605952792e-05,-2.859287467940237e-05,-1.823095982359048e-05,-0.0001316370293363,-4.522162483996896e-05,-3.734763669707238e-05,-3.3836268569364264e-05,-8.006449839545544e-05,-3.939524669348829e-05,-3.2750697e-05,-0.0001661389275459,-0.0003940447311175
friction_stat_one-hot,-4.45169576477329e-05,-2.892456620730548e-05,-1.6658517402024723e-05,-0.0001002118858988,-4.350573535653064e-05,-3.777007669402619e-05,-3.457420519786575e-05,-0.0001419929257901,-2.5360918734049552e-05,-3.113014e-05,-0.0001672490703178,-0.0003940447311175
friction_stat_one-hot,-5.025956015423674e-05,-2.0634386226960407e-05,-1.6371495448329762e-05,-0.0001442537047705,-2.860876036635005e-05,-3.83767049909022e-05,-3.35316594649562e-05,-0.0001523928728263,-2.8190571511076687e-05,-4.7035992e-05,-0.0001602871096957,-0.0003940447311175
friction_stat_one-hot,-4.805704180360624e-05,-2.78980421446398e-05,-2.305203634569553e-05,-0.0001470922635784,-0.0001223472145565,-3.723005794786503e-05,-3.3861441149346904e-05,-7.009967883427907e-05,-2.8690172762643023e-05,-4.600122e-05,-0.0001715967467622,-0.0003940447311175
friction_stat_one-hot,-4.289697556938763e-05,-1.8453291442008216e-05,-1.754559642498325e-05,-0.0001400186023176,-5.788787451652526e-05,-3.780441154637558e-05,-3.421446198597772e-05,-0.0001236289076077,-3.1937721521540136e-05,-4.0419527e-05,-0.0001617065882881,-0.0003940447311175
friction_stat_one-hot,-4.558688723877139e-05,-2.5716367547400127e-05,-1.6270888453970755e-05,-0.0001342940907435,-6.382813233600211e-05,-3.81348311783318e-05,-3.5380016498299394e-05,-4.500960869383994e-05,-2.505978834008613e-05,-3.2550943e-05,-0.0001519400129276,-0.0003940447311175
friction_stat_one-hot,-4.2875201191633725e-05,-1.9067917374234488e-05,-2.030181094783429e-05,-0.0001436242772929,-4.151908132794829e-05,-3.80385309403622e-05,-3.416246918414167e-05,-0.0001553268958596,-3.593452165686506e-05,-3.1142714e-05,-0.0001632661639206,-0.0003940447311175
friction_stat_one-hot,-4.44901115944188e-05,-3.427986878518159e-05,-1.955079971286851e-05,-0.0001372219399994,-6.661206818903258e-05,-3.77594712080393e-05,-3.3398980042661304e-05,-0.000132772073236,-2.6443762831403053e-05,-3.768842e-05,-0.0001524805946202,-0.0003940447311175
friction_stat_one-hot,-4.7085917506201e-05,-2.8117702955200287e-05,-2.039915323484383e-05,-0.0001515682165052,-5.338856328792433e-05,-3.92335226143939e-05,-3.358756195589023e-05,-0.0001319611484751,-2.802751693246033e-05,-3.832549e-05,-0.000154397420225,-0.0003940447311175
friction_stat_one-hot,-4.486417861063147e-05,-2.65958079691818e-05,-1.8263360298767964e-05,-0.000137010519882,-4.035643190808529e-05,-3.929093332295824e-05,-3.3981925406904805e-05,-0.0001306163293555,-3.049486121073308e-05,-4.5914905e-05,-0.000148697932779,-0.0003940447311175
friction_stat_one-hot,-5.1157953793104296e-05,-2.4069898087428748e-05,-1.7613565493624843e-05,-0.0001480764866522,-4.152877932847386e-05,-3.764128118455899e-05,-3.472128019511548e-05,-0.0001219505523848,-2.8840697800053025e-05,-4.731083e-05,-0.00015020077029,-0.0003940447311175
friction_stat_one-hot,-4.277404865707389e-05,-2.031131712727076e-05,-1.9064939523889577e-05,-8.938059754314253e-05,-5.503050884387336e-05,-3.7532980686822046e-05,-3.5980381658860275e-05,-0.0001523571797257,-3.502586690020873e-05,-4.5285375e-05,-0.0001579156923437,-0.0003940447311175
friction_stat_one-hot,-5.388389012545724e-05,,-2.343889103504445e-05,-0.0001286324073006,-2.6140840416853995e-05,-3.763645539959527e-05,-3.369778371660951e-05,-0.0001459115240253,-2.37283850848322e-05,-4.6975412e-05,-0.000153631105847,-0.0003940447311175
friction_stat_one-hot,-4.4405660734299263e-05,-2.1135981776166675e-05,-1.9877529623269045e-05,-8.862351193699657e-05,-4.734018110937023e-05,-3.875045110364624e-05,-3.355537701713877e-05,-7.967967394079779e-05,-2.897485223914685e-05,-3.5549278e-05,-0.0001511809106715,-0.0003940447311175
friction_stat_one-hot,-4.575493346417966e-05,-2.494974247385038e-05,-1.747666923352561e-05,-8.930645092180778e-05,-2.7941304375906965e-05,-3.765707731747742e-05,-3.503864274637308e-05,-0.0001227282076086,-3.0593830601445184e-05,-4.7604666e-05,-0.0001665366310014,-0.0003940447311175
friction_stat_one-hot,-4.081695327625181e-05,-2.0240956329342583e-05,-1.9881698989744857e-05,-8.68000322670741e-05,-2.8795405215438103e-05,-3.760918181117675e-05,-3.4206043988958435e-05,-0.0001282334694287,-3.208370209127562e-05,-4.358649e-05,-0.0001556858617628,-0.0003940447311175
friction_stat_one-hot,-4.683951573914139e-05,-2.0018657570299858e-05,-1.8875699296819776e-05,-0.0001368134257749,-3.098932155078536e-05,-3.760068883849153e-05,-3.4304178156047724e-05,-0.0001522523410982,-3.0065697321572664e-05,-4.366333e-05,-0.000154271482035,-0.0003940447311175
friction_stat_one-hot,-4.569237913235936e-05,-1.9768060215843103e-05,-1.4464430162162854e-05,-0.0001323235513213,-6.097386223913799e-05,-3.863453016596632e-05,-3.394371594962521e-05,-0.0001209254995917,-2.1691277067278625e-05,-2.8648497e-05,-0.0001644799254857,-0.0003940447311175
friction_stat_one-hot,-4.885814354425456e-05,-2.2311192968325672e-05,-1.4900462405460032e-05,-0.0001549200047619,-4.481709846624313e-05,-3.824630371109111e-05,-3.291454871357195e-05,-9.147516716674112e-05,-4.139342115350474e-05,-3.8966522e-05,-0.0001382020811621,-0.0003940447311175
friction_stat_one-hot,-4.43286751182602e-05,-2.786734673095377e-05,-1.799657332649224e-05,-0.0001089741624349,-3.1873600113394373e-05,-3.876399567190617e-05,-3.4185824056304495e-05,-0.0001317945230322,-3.953972435211816e-05,-3.335725e-05,-0.0001591073197839,-0.0003940447311175
friction_stat_one-hot,-4.4533200671647744e-05,-2.363548651150065e-05,-2.042047013513883e-05,-0.0001423731944738,-5.376855265083591e-05,-3.795004714381901e-05,-3.593662789725148e-05,-0.0001454585052241,-2.939115739682448e-05,-3.511208e-05,-0.0001500940372853,-0.0003940447311175
friction_stat_one-hot,-4.9156531403216944e-05,-2.3341355075751044e-05,-1.6640511227347114e-05,-0.0001299200233056,-0.0001188108273059,-4.3426525298992334e-05,-3.2539083944972306e-05,-6.672284145426444e-05,-2.7800713201308173e-05,-3.3626704e-05,-0.0001654027851008,-0.0003940447311175
friction_stat_one-hot,-5.125421355891385e-05,-2.30437923986255e-05,-1.8669836178669542e-05,-9.596813104363624e-05,-5.727009716018446e-05,-3.768732461047472e-05,-3.424221512518037e-05,-9.767221947383278e-05,-2.886094886643591e-05,-4.6598092e-05,-0.0001508607717463,-0.0003940447311175
friction_stat_one-hot,-4.557321112657479e-05,-2.672478855473484e-05,-1.674133219504785e-05,-9.881520292233334e-05,-3.687940344340954e-05,-3.8305902772330944e-05,-3.497008962223553e-05,-9.392994439575348e-05,-2.5489454693598324e-05,-3.3553195e-05,-0.0001518192115382,-0.0003940447311175
friction_stat_one-hot,-4.074415943289089e-05,-2.2315363654998623e-05,-2.650882896133766e-05,-9.10097773599488e-05,-4.586409939082637e-05,-3.8171461734857256e-05,-3.462437938915278e-05,-0.0001503279383947,-2.508625078977221e-05,-4.224961e-05,-0.0001565138483982,-0.0003940447311175
nasa_battery_1_10min,-4490.742959730273,-1740.8151303647232,-2076.1572814434285,-5826.833882247015,-1149.6109746948423,-658.9315810618754,-15010.123391815088,-2921.3949449515385,-1116.4378294424998,-2423.205,-29740.51208666192,-3780.6656674375386
nasa_battery_1_10min,-3696.64733855151,-1565.2040916374672,-1474.4897386401915,-8386.247631939308,-780.3224174650477,-939.2333263072188,-15285.582206165986,-40209.23464328297,-756.2060581824483,-2461.314,-9276.68621595696,-3780.6656674375386
nasa_battery_1_10min,-7655.889876129004,-2138.067977963248,-879.4077976657488,-39802.18052362302,-6784.426249128849,-1672.4730923899622,-15180.40698027191,-2629.871506746758,-1862.5622575270293,-889.18677,-25980.384888064083,-3780.6656674375386
nasa_battery_1_10min,-711.020870088941,-1535.4775007396026,-938.882069163349,-16107.523828635223,-6041.894144357761,-4032.972044178144,-14641.924569300094,-4116.44724963227,-1368.4773329616555,-961.2959,-3747.1257177344087,-3780.6656674375386
nasa_battery_1_10min,-1582.6168000783478,-903.6718932977146,-697.0719017954605,-2569.440981982681,-2265.945406990948,-1754.6147421466771,-14610.19157647882,-24632.34150141573,-647.7222336134344,-2098.4734,-26336.430229124668,-3780.6656674375386
nasa_battery_1_10min,-2596.60572059029,-1107.8012549264204,-3586.3475791718024,-1541.3462421053928,-520.6164164594038,-1738.3340125538057,-15555.44489675597,-4010.9116767034566,-1829.3921423614047,-686.4447,-15924.743407638343,-3780.6656674375386
nasa_battery_1_10min,-2604.023146764654,-1441.6105443173622,-2658.9987655922805,-5767.1387307829855,-1052.5494829423446,-2140.0681144627865,-15036.89412120736,-4617.142742050375,-1089.02100894786,-1232.2211,-20079.8484117522,-3780.6656674375386
nasa_battery_1_10min,-1502.2107577346983,-1724.5013576391295,-549.3180452665862,-2579.1170323045044,-6880.645039393336,-1731.125370528065,-14330.560330760229,-652.2578079425048,-1340.9683003379278,-1994.8636,-9236.590045222469,-3780.6656674375386
nasa_battery_1_10min,-5081.846005136542,-1644.9334779703609,-1745.188051451833,-10158.486238537807,-708.8590520116315,-2055.5565693898047,-15142.384455492249,-50507.73725554975,-1684.3197763500611,-1426.4175,-22594.12568159262,-3780.6656674375386
nasa_battery_1_10min,-2230.999244724508,-892.6991184365575,-688.9833407894059,-23773.318540701617,-8049.515167823022,-1246.2632357883292,-14077.86093845226,-42074.62516879594,-910.671857269036,-1094.7019,-3707.5989379706425,-3780.6656674375386
nasa_battery_1_10min,-1852.9373163915257,-3114.034865504971,-1997.8737056044884,-4967.310209943611,-865.6361703618813,-1713.2156434876697,-14745.869951830677,-42984.50304675985,-1294.6750206119905,-1264.0454,-9223.830878477806,-3780.6656674375386
nasa_battery_1_10min,-2571.36134223352,-1523.6474019410898,-2012.0348006082463,-3249.54206185108,-893.3505890430524,-1966.6897308994287,-14575.919876705388,-1221.9994169477782,-5835.24863582362,-1370.9547,-3660.553818935869,-3780.6656674375386
nasa_battery_1_10min,-836.7995355029191,-1007.7561878146172,-740.7788006502599,-5503.012422301866,-1701.890337220122,-2291.157462183351,-14788.949345584297,-1400.9077861167389,-813.1060806390279,-773.6442,-26018.267248490607,-3780.6656674375386
nasa_battery_1_10min,-2496.86001045445,-2057.769289174739,-1193.1788991964354,-6282.322055582361,-717.3759070026549,-891.3048385831088,-15132.217213404456,-2573.0179665174883,-4583.9474631800485,-632.9619,-27031.726859346847,-3780.6656674375386
nasa_battery_1_10min,-1316.2357887808157,-1348.7769931735722,-1924.4759042507424,-4231.245086103505,-2418.238273689972,-793.6793145035284,-14711.995511904324,-5573.032102001421,-1157.9739415521872,-2287.2732,-11991.332285222188,-3780.6656674375386
nasa_battery_1_10min,-2221.1049138024023,-2017.4933437890563,-1773.0307850426434,-7737.153995085543,-1868.5411337545115,-1562.6066235456274,-14297.40413369791,-5772.596447143983,-897.4295059815257,-1143.0414,-11022.433189077025,-3780.6656674375386
nasa_battery_1_10min,-848.8594870337164,-1367.4019908888135,-972.59875303422,-4044.077328129914,-3566.660296934497,-1761.8895394406727,-13905.611424577446,-614.6316398958534,-1861.097373267777,-910.74866,-16040.709260427806,-3780.6656674375386
nasa_battery_1_10min,-754.231653611385,-1716.8635826930526,-1935.1870724167168,-3311.1828267132414,-10737.112304337514,-2360.6760426542387,-14999.301768343164,-5976.220159631506,-1056.9509386336276,-2117.0312,-26892.61307761812,-3780.6656674375386
nasa_battery_1_10min,-2475.70755007753,-1540.8346830532644,-2256.1589797190964,-4874.331341735953,-950.7942254773732,-1803.3612794786711,-14637.167882137464,-7105.740449288443,-1592.1440609963252,-560.5133,-26219.88371448695,-3780.6656674375386
nasa_battery_1_10min,-748.5030189025996,-1341.0057335671274,-758.4021252662878,-5112.527240582329,-1652.1205261829552,-763.6894983997258,-15115.284844385618,-24975.43732557788,-1018.9161569279772,-2032.7838,-14500.141262846322,-3780.6656674375386
nasa_battery_1_10min,-2075.365886936405,-2786.424115440364,-933.4603977847617,-1991.0780141904656,-23842.836543352445,-909.7036045706589,-14719.6409853493,-16225.857114539302,-1251.750144647268,-2345.318,-25655.349208416723,-3780.6656674375386
nasa_battery_1_10min,-1374.3838543499098,-2184.310486187483,-1408.6631064129094,-3922.870840881751,-5341.006628664646,-1259.5295693697922,-14772.79197077518,-35242.70736017212,-861.8259182500949,-3825.902,-24676.119579853614,-3780.6656674375386
nasa_battery_1_10min,-1788.8166117344156,-571.8158085265076,-1128.787773489694,-3502.2945856803817,,-1462.793310769645,-14963.976191487867,-5382.508883922046,-5943.187689018504,-800.3842,-9973.582879353871,-3780.6656674375386
nasa_battery_1_10min,-953.4338928669304,-1531.9458755870226,-769.1297171045844,-8444.44295698722,-1080.2709972080645,-2105.673924730193,-14460.418731729227,-5984.64505822388,-1702.9146217714642,-695.02875,-6595.535208606607,-3780.6656674375386
nasa_battery_1_10min,-1319.0431959781984,-2878.4970354686147,-1010.8977138182006,-10788.126992039784,-1448.736734907656,-1865.95732834036,-15060.966235188933,-1925.488226431121,-2390.827019662571,-2025.9924,-25981.32560154711,-3780.6656674375386
nasa_battery_1_10min,-3648.657471115488,-2130.619142530232,-1597.554105856738,-7523.11053598479,-6570.559048901756,-681.8279709702243,-14342.808009214978,-49718.31291807081,-1225.1604130211542,-1120.8491,-24528.32456106633,-3780.6656674375386
nasa_battery_1_10min,-1463.499698993718,-1212.7075187527305,-2043.8954975084512,-9294.562270360071,-1567.045873354164,-879.277441069518,-14526.345167132276,-8345782702.950926,-829.18962382887,-1270.6776,-9782.73735777319,-3780.6656674375386
nasa_battery_1_10min,-2602.8526959533338,-2821.1866070646965,-5587.518304440245,-4506.4503494543205,-3033.5900102001865,-1291.796206318575,-14637.04660833588,-7694.469320039458,-854.4710505985345,-2825.7532,-22737.759614446248,-3780.6656674375386
nasa_battery_1_10min,-2457.42833904313,-1681.0165643034495,-1545.2801299526516,-18153.139763310115,-7820.305862691691,-2095.5674132385925,-14176.7918120863,-12642.869316852431,-783.7912465805891,-573.05945,-24597.17222955977,-3780.6656674375386
nasa_battery_1_10min,-2764.239037826421,-786.0240829243287,-1783.8197868220605,-3654.5958122533416,-7305.5204087254415,-1703.3676446018649,-14065.141511773563,-5109.688209926951,-929.3252600637336,-1007.5165,-21334.718397461333,-3780.6656674375386
nasa_battery_2_20min,-0.0064246945769989,-0.0050008197950591,-0.0058018023302161,-0.004804509430118,-0.0050153649683867,-0.0035425809322396,-0.0065448753056308,-0.0046824276212612,-0.0055865073130896,-0.0030315837,-0.0183620148643602,-0.0046549286749132
nasa_battery_2_20min,-0.0044132553806914,-0.0107429199506738,-0.0119634328988566,-0.0048104843602629,-0.0076542979089023,-0.0044114008615851,-0.0065421056067298,-0.0066821396665826,-0.0044501935326719,-0.0037613611,-0.0077603815561268,-0.0046549286749132
nasa_battery_2_20min,-0.0049132872237623,-0.0052969411250942,-0.0047947735964976,-0.0056017305879545,-0.0041006685852879,-0.0041209843170122,-0.0062165062991856,-0.0037712065114007,-0.0040862611466064,-0.0035427127,-0.0075057159804665,-0.0046549286749132
nasa_battery_2_20min,-0.0039463281153177,-0.0045747041638498,-0.0049107021875045,-0.0090066157667688,-0.0047416212042347,-0.0037847313677356,-0.0063505057325341,-0.0182400270504765,-0.0042703506102313,-0.00327555,-0.0112542425074651,-0.0046549286749132
nasa_battery_2_20min,-0.0054272456122556,-0.0046644826473351,-0.0140755473480135,-0.0044091602906457,-0.006965555113055,-0.0050468222628181,-0.0064518480186334,-0.005499846652134,-0.0055251551910586,-0.0051632333,-0.0040574750692421,-0.0046549286749132
nasa_battery_2_20min,-0.0046759589295166,-0.0036402523353285,-0.0042862548168185,-0.0071178610126224,-0.0060635819567183,-0.0040808644399771,-0.0062387364725063,-0.0029437319734974,-0.0045036130362034,-0.0054480173,-0.0074326241541802,-0.0046549286749132
nasa_battery_2_20min,-0.00495518112179,-0.0076303753129962,-0.0041964379504405,-0.0035771804129448,-0.0091451288036906,-0.0038587050797387,-0.0063492272027082,-0.0052955677978439,-0.0046007254206903,-0.008772163,-0.007433602664879,-0.0046549286749132
nasa_battery_2_20min,-0.0041075420974168,-0.0050816373603839,-0.0044371144046679,-0.0036434798718598,-0.0026172913315919,-0.0044574889291801,-0.0064793310107976,-0.0027227950712759,-0.0042001245257194,-0.003981451,-0.0161485641615469,-0.0046549286749132
nasa_battery_2_20min,-0.0060160691384741,-0.0050608831234538,-0.0045960144467639,-0.0044806886706621,-0.0048325032108699,-0.0037915761843814,-0.0064889691576971,-0.0035351382391602,-0.0043591205455818,-0.0042963587,-0.0097602893222562,-0.0046549286749132
nasa_battery_2_20min,-0.0047183655669219,-0.0043702415708311,-0.0037746467281802,-0.003421992695852,-0.0065452907333966,-0.0044324214533304,-0.006330345105753,-0.0067995067511749,-0.0028032963280199,-0.005111379,-0.0067461372247778,-0.0046549286749132
nasa_battery_2_20min,-0.0052724718561929,-0.0051833155006865,-0.0136161844821604,-0.0053840571573927,-0.0034893742988947,-0.0051091407193597,-0.0061974597559471,-0.0050054773081756,-0.0049345406539216,-0.007952226,-0.0083690345386844,-0.0046549286749132
nasa_battery_2_20min,-0.0058472394436213,-0.0046375090248222,-0.0044267322458823,-0.0082088517101342,-0.0055090212323727,-0.004184868165222,-0.0061748027876843,-0.0055857729645327,-0.0031428403841856,-0.055506438,-0.0075352429370317,-0.0046549286749132
nasa_battery_2_20min,-0.0042316004386083,-0.0070626947914814,-0.0552075408846488,-0.0096310706168571,-0.0085952218600511,-0.0037296114032691,-0.006258898799482,-0.0043859620727417,-0.0074174271151307,-0.0047008623,-0.0074218965865494,-0.0046549286749132
nasa_battery_2_20min,-0.0046347529138442,-0.0086105601589992,-0.0488016067614778,-0.0029010784204747,-0.0057113579351994,-0.0038485473672651,-0.006399333557045,-0.0059123546855746,-0.0039614353048415,-0.003836895,-0.0074466647890327,-0.0046549286749132
nasa_battery_2_20min,-0.0040656969710972,-0.0042546816308746,-0.0041761145255935,-0.0028029819698584,-0.0026986412975806,-0.0040887279071981,-0.0064743500179738,-0.0032308556924276,-0.0040420009294905,-0.0062032896,-0.0115563156619027,-0.0046549286749132
nasa_battery_2_20min,-0.0056449315843775,-0.0102020356212781,-0.0037691379877634,-0.0044001968541542,-0.0040296613845116,-0.0037147907144895,-0.0063572515656329,-0.0051253029446285,-0.0103504490478571,-0.0058103185,-0.0081890999563232,-0.0046549286749132
nasa_battery_2_20min,-0.0035705587015735,-0.0058860306681626,-0.0052636342496199,-0.0059473299018125,-0.0046311462026395,-0.0045079022355122,-0.0063137963605994,-0.0040003504645949,-0.0052753020497251,-0.010326323,-0.0110988540647862,-0.0046549286749132
nasa_battery_2_20min,-0.0043183288672704,-0.0062369712489317,-0.0092785021849949,-0.0029428649875077,-0.0077157307347759,-0.0036725890032807,-0.0062345596821182,-0.0040726333236521,-0.0045140115693589,-0.0069039734,-0.0074418308606394,-0.0046549286749132
