gen,fevals_median,fevals_p5,fevals_p10,fevals_p90,fevals_p95,MSE_train_median,MSE_train_p5,MSE_train_p10,MSE_train_p90,MSE_train_p95,MSE_test_median,MSE_test_p5,MSE_test_p10,MSE_test_p90,MSE_test_p95,nll_median,nll_p5,nll_p10,nll_p90,nll_p95,dl_median,dl_p5,dl_p10,dl_p90,dl_p95,func_compl_median,func_compl_p5,func_compl_p10,func_compl_p90,func_compl_p95,param_compl_median,param_compl_p5,param_compl_p10,param_compl_p90,param_compl_p95,size_median,size_p5,size_p10,size_p90,size_p95,avg_len_median,avg_len_p5,avg_len_p10,avg_len_p90,avg_len_p95
52,180403,150177,158638,195973,200397,0.000656655,0.00013812128,0.00021472067,0.0012307166,0.001230717,0.0010867387,0.0002469311,0.00037081863,0.0017125908,0.0094705755,-516.4046020507812,-695.692626953125,-644.9539794921875,-444.16241455078125,-444.162353515625,-442.5877685546875,-533.9388427734375,-500.8267822265625,-429.6125183105469,-427.9049072265625,50.65687,6.931472,6.931472,117.49687,151.5793,19.691254,7.2319994,7.6177216,42.984955,62.347595,22,5,5,49,64,47.974503,44.54482,45.087482,50.04938,51.63518
53,184253,153281,161792,200238,204568,0.00066434423,0.00013812128,0.00020851751,0.0012307166,0.001230717,0.0010307949,0.0002221247,0.0003163621,0.00146381,0.0025310377,-515.0657348632812,-695.692626953125,-648.3251953125,-444.16241455078125,-444.162353515625,-443.9350891113281,-536.1336059570312,-500.8267822265625,-429.6125183105469,-427.9049072265625,50.536167,6.931472,6.931472,117.49687,151.5793,19.691254,7.2318335,7.352282,43.711414,62.347595,22,5,5,50,64,48.139046,44.702816,45.48468,50.25158,51.856075
54,187772,156137,164865,204534,208689,0.00066434423,0.00013812128,0.00020851751,0.0012307166,0.001230717,0.0010818199,0.0002221247,0.0003163621,0.00146381,0.0025310377,-515.0657348632812,-695.692626953125,-648.3251953125,-444.16241455078125,-444.162353515625,-445.6946716308594,-536.1336059570312,-500.8267822265625,-429.6125183105469,-427.9049072265625,50.536167,6.931472,6.931472,117.49687,151.5793,19.691254,7.2318335,7.352282,43.711414,62.347595,22,5,5,50,64,48.386005,45.093185,45.692116,50.703842,52.104427
55,191568,159031,168044,208712,212802,0.0006264677,0.00013812128,0.00020851751,0.0012307166,0.0012307172,0.0010151214,0.0002221247,0.0003163621,0.0014638766,0.0025310377,-521.816650390625,-695.692626953125,-648.3251953125,-444.16241455078125,-444.162353515625,-445.6946716308594,-536.1336059570312,-500.8267822265625,-429.6125183105469,-427.9049072265625,50.65687,6.931472,6.931472,117.49687,151.5793,19.691254,7.2318335,7.352282,43.711414,62.347595,23,5,5,50,64,48.741802,45.289074,46.073982,50.986504,52.288612
56,195398,161886,171129,212964,216897,0.00060012017,0.00013812128,0.00020472531,0.0012307166,0.0012307172,0.0010151214,0.0002221247,0.00033710236,0.0015646903,0.0039010672,-526.7578735351562,-695.692626953125,-650.4359130859375,-444.16241455078125,-444.162353515625,-448.3014221191406,-536.1336059570312,-501.5768127441406,-429.612548828125,-427.90557861328125,51.98604,6.931472,6.931472,117.49687,151.5793,20.12769,7.2318335,7.6177216,44.9025,62.347595,24,5,5,51,64,48.96129,45.49041,46.375805,51.19089,52.483257
57,198978,164988,174445,217105,220965,0.00058098446,0.00013539393,0.0001830181,0.0012307166,0.0012307172,0.0010151214,0.0002163149,0.0003115879,0.0015646903,0.0039010672,-530.4845581054688,-697.9862060546875,-663.3255615234375,-444.16241455078125,-444.162353515625,-449.11737060546875,-544.5534057617188,-507.704345703125,-429.612548828125,-427.90557861328125,54.485485,6.931472,6.931472,124.24533,151.5793,20.854122,7.2318335,7.6177216,52.03518,62.94765,25,5,5,52,65,49.214832,45.70285,46.652645,51.359913,52.607143
58,202594,168294,177271,221143,225128,0.00052636454,0.00013539393,0.0001830181,0.0012307166,0.0012307172,0.00096106867,0.0002163149,0.0003115879,0.0015646903,0.0039010672,-541.8385009765625,-697.9862060546875,-663.3255615234375,-444.16241455078125,-444.162353515625,-449.2327575683594,-544.5534057617188,-508.9805908203125,-429.612548828125,-427.90557861328125,56.14492,6.931472,6.931472,124.24533,151.5793,20.956392,7.2318335,7.6177216,52.03518,62.94765,27,5,5,52,65,49.5599,46.044117,46.92105,51.63714,52.684963
59,206460,171183,180239,224893,229118,0.0005229573,0.00013539393,0.0001830181,0.0012307166,0.0012307172,0.00096106867,0.0002163149,0.0003115879,0.0015646903,0.0039010672,-542.5853271484375,-697.9862060546875,-663.3255615234375,-444.16241455078125,-444.162353515625,-449.2327575683594,-544.5534057617188,-508.9805908203125,-429.612548828125,-427.90557861328125,56.14492,6.931472,6.931472,122.68705,151.5793,20.956392,7.2318335,7.6177216,52.03518,62.94765,27,5,5,52,65,49.759193,46.250664,47.28395,51.914692,52.924175
60,209881,174070,183680,228873,232957,0.0005058355,0.000116315874,0.00016993734,0.0012307166,0.0012307168,0.00094229245,0.00019155948,0.0002469311,0.0015646903,0.0039010672,-546.4135131835938,-715.4522705078125,-671.8533935546875,-444.16241455078125,-444.1623840332031,-449.3505554199219,-544.5534057617188,-515.5428466796875,-429.612548828125,-427.90557861328125,57.56463,6.931472,6.931472,147.21405,151.5793,21.246075,7.2318335,7.6178646,52.03518,62.94765,28,5,5,61,65,49.909092,46.48819,47.5526,52.21888,53.198257
61,213309,176690,186878,232560,236973,0.00047421898,0.000116315874,0.00016993734,0.0012307165,0.0012307168,0.00094229245,0.00019155948,0.00024932757,0.0015646903,0.0039010672,-553.8358764648438,-715.4522705078125,-671.8533935546875,-444.16241455078125,-444.1623840332031,-449.3847351074219,-544.5534057617188,-515.5428466796875,-429.6126708984375,-427.90557861328125,64.215034,6.931472,6.931472,147.21405,153.4653,21.767,7.2318335,7.6178646,44.9025,62.29618,29,5,5,61,67,50.0605,46.746094,47.917892,52.402252,53.387028
62,216767,179382,189700,236673,241252,0.0004618116,0.00010454053,0.00016532531,0.0012307165,0.0012307168,0.0009008918,0.00019031201,0.0002469311,0.0015646903,0.0039010672,-556.884765625,-727.7267456054688,-675.017578125,-444.16241455078125,-444.1623840332031,-453.12860107421875,-544.5534057617188,-515.5428466796875,-429.6126708984375,-427.90557861328125,64.462685,6.931472,6.931472,147.21405,156.57579,21.775064,7.2319994,7.618286,53.03249,62.347595,29,5,5,61,68,50.198902,47.059128,48.151478,52.550358,53.555794
63,220591,182631,192823,240601,245129,0.0004618116,0.000102434504,0.00015160034,0.0012307165,0.0012307168,0.00094229245,0.0001878788,0.0002469311,0.0017125908,0.0045008594,-556.884765625,-730.0670776367188,-684.984375,-444.16241455078125,-444.1623840332031,-453.12860107421875,-544.5534057617188,-521.0711669921875,-429.6126708984375,-427.90557861328125,64.462685,6.931472,6.931472,147.21405,156.57579,21.767,7.2319994,7.618286,53.03249,62.347595,29,5,5,61,68,50.450672,47.146683,48.366585,52.74714,53.70651
64,224420,185620,195628,244740,249342,0.0004618116,0.00010183319,0.00015160034,0.0012307165,0.0012307168,0.0008982915,0.0001878788,0.0002469311,0.0017125908,0.0045008594,-556.884765625,-730.7442016601562,-684.984375,-444.16241455078125,-444.1623840332031,-453.12860107421875,-544.5534057617188,-521.0711669921875,-429.6127014160156,-427.90557861328125,64.462685,6.931472,6.931472,147.21405,156.57579,21.775064,7.2319994,7.618286,53.03249,62.347595,29,5,5,61,68,50.64073,47.507557,48.64261,52.937008,53.92806
65,228169,188469,198469,248807,253289,0.0004618116,9.058065e-5,0.000159876,0.0012307165,0.0012307168,0.00094229245,0.00017640821,0.0002469311,0.001848729,0.009470187,-556.884765625,-744.210205078125,-678.8720092773438,-444.16241455078125,-444.1623840332031,-454.1065368652344,-544.5534057617188,-521.0711669921875,-429.6127014160156,-429.61248779296875,64.462685,6.931472,6.931472,146.6095,161.51894,21.775064,7.2319994,7.6182985,44.678463,62.347595,29,5,5,59,67,50.89348,47.78625,48.838337,53.144928,54.08282
66,232110,191295,201591,252927,257051,0.00045139232,9.058065e-5,0.000115885356,0.0012307165,0.0012307168,0.0008982915,0.00017640821,0.0002881068,0.0020169548,0.01241362,-559.5091552734375,-744.210205078125,-715.878662109375,-444.16241455078125,-444.1623840332031,-454.20941162109375,-544.5534057617188,-521.0711669921875,-429.6127014160156,-429.61248779296875,66.54213,6.931472,6.931472,147.21405,165.45477,22.89334,7.2319994,7.6182985,49.95672,62.94765,29,5,5,61,69,51.10664,48.166668,49.004585,53.266075,54.31643
67,236011,193936,204285,257217,261317,0.00045139232,9.058065e-5,0.000159876,0.0012307165,0.0012307168,0.0008677283,0.00017640821,0.0002881068,0.0020169548,0.009470187,-559.5091552734375,-744.210205078125,-678.8720092773438,-444.16241455078125,-444.1623840332031,-454.20941162109375,-544.5534057617188,-521.0711669921875,-429.6127014160156,-429.61248779296875,66.54213,6.931472,6.931472,131.88425,161.51894,22.89334,7.2319994,7.6182985,47.408257,62.347595,29,5,5,58,67,51.353333,48.376987,49.197353,53.316833,54.43189
68,239850,196778,207054,261054,265441,0.00045139232,9.058065e-5,0.000159876,0.0012307165,0.0012307168,0.0008677283,0.00017640821,0.00023722165,0.0020169548,0.009470187,-559.5091552734375,-744.210205078125,-678.8720092773438,-444.16241455078125,-444.1623840332031,-458.0957946777344,-544.5534057617188,-521.0711669921875,-429.6127014160156,-429.61248779296875,66.77497,6.931472,6.931472,131.88425,161.51894,22.938017,7.2319994,7.6182985,47.408257,62.347595,30,5,5,58,67,51.592438,48.6082,49.34498,53.582428,54.497486
69,244057,200137,209732,265264,269227,0.00045139232,9.058065e-5,0.000159876,0.0012307165,0.0012307168,0.0008982915,0.00019155948,0.0002469311,0.0025310377,0.018429462,-559.5091552734375,-744.210205078125,-678.8720092773438,-444.16241455078125,-444.1623840332031,-458.0957946777344,-544.5534057617188,-521.0711669921875,-429.6127014160156,-429.61248779296875,66.77497,6.931472,6.931472,131.88425,161.51894,23.582355,7.2319994,7.6182985,47.408257,62.347595,30,5,5,56,67,51.79958,48.89189,49.607143,53.719826,54.68756
70,247927,202993,212732,269407,273356,0.00044222514,9.058065e-5,0.0001494729,0.0012307165,0.0012307168,0.0008677283,0.00017640821,0.00023067417,0.0025310377,0.018429462,-561.86865234375,-744.210205078125,-686.609619140625,-444.16241455078125,-444.1623840332031,-458.0957946777344,-544.5534057617188,-521.0711669921875,-429.6127014160156,-429.61248779296875,69.07755,6.931472,6.931472,139.15477,161.51894,24.026014,7.2324395,7.6183414,48.387367,62.395252,31,5,5,58,67,51.972286,49.065712,49.80837,53.826736,54.821957
71,251724,205799,215357,273160,277421,0.00044222514,9.058065e-5,0.0001494729,0.0012307165,0.0012307168,0.0008982915,0.00017640821,0.00022560297,0.0031807336,0.018429462,-561.86865234375,-744.210205078125,-686.609619140625,-444.16241455078125,-444.1623840332031,-458.0957946777344,-544.5534057617188,-521.0711669921875,-429.6127014160156,-429.61248779296875,69.53896,6.931472,6.931472,139.15477,161.51894,24.107224,7.2324395,7.6183414,48.387367,62.347595,31,5,5,58,67,52.131634,49.295025,50.026455,54.03284,55.043564
72,255359,208625,218130,276883,281676,0.00044541655,8.046757e-5,0.0001494729,0.001230716,0.0012307168,0.0008602715,0.00016806205,0.0002181035,0.0031807336,0.018429462,-561.0416870117188,-757.8246459960938,-686.609619140625,-444.16241455078125,-444.1623840332031,-458.0957946777344,-561.8487548828125,-524.705078125,-429.6127014160156,-429.61248779296875,69.53896,6.931472,6.931472,139.15477,161.51894,24.245464,7.6178646,7.618378,48.387367,62.347595,31,5,5,58,67,52.342403,49.434006,50.10041,54.185493,55.154377
73,259120,211539,221385,281132,285982,0.00044541655,8.046757e-5,0.0001494729,0.001230716,0.0012307168,0.00084718276,0.00016806205,0.00021796579,0.0031807336,0.018429462,-561.0416870117188,-757.8246459960938,-686.609619140625,-444.16241455078125,-444.1623840332031,-458.0957946777344,-561.8487548828125,-524.705078125,-429.6127014160156,-429.61248779296875,71.380135,6.931472,6.931472,139.15477,161.51894,24.245464,7.6178646,7.618414,48.387367,62.347595,33,5,5,58,67,52.458656,49.632126,50.316616,54.344616,55.198048
74,262916,214825,224651,285335,290395,0.00045139232,7.8410536e-5,0.0001320819,0.001230716,0.0012307168,0.00084718276,0.00017640821,0.00022560297,0.0030465291,0.009554464,-559.5091552734375,-760.8026123046875,-700.8342895507812,-444.16241455078125,-444.1623840332031,-458.84881591796875,-561.8487548828125,-536.1336059570312,-429.6127014160156,-429.61248779296875,71.380135,6.931472,6.931472,139.15477,161.51894,24.107224,7.6178646,7.618414,49.95672,62.347595,32,5,5,58,67,52.630642,49.889736,50.40666,54.508163,55.230545
75,266808,218082,227727,289221,294970,0.00044222514,7.8410536e-5,0.0001320819,0.001230716,0.0012307168,0.00084718276,0.00017640821,0.00022560297,0.0030826447,0.009554464,-561.86865234375,-760.8026123046875,-700.8342895507812,-444.1624450683594,-444.1623840332031,-458.84881591796875,-561.8487548828125,-536.1336059570312,-429.6128845214844,-429.61248779296875,73.94459,6.931472,6.931472,139.15477,161.51894,24.259945,7.617694,7.618414,50.129845,62.94765,33,5,5,58,67,52.787277,50.157894,50.575256,54.594234,55.36786
76,269960,221287,230856,293094,299164,0.00044222514,8.046757e-5,0.0001320819,0.001230716,0.0012307168,0.0007886812,0.00017640821,0.00021796579,0.0030465291,0.009470187,-561.86865234375,-757.8246459960938,-700.8342895507812,-444.1624450683594,-444.1623840332031,-458.84881591796875,-561.8487548828125,-536.1336059570312,-429.6128845214844,-429.61248779296875,74.705635,6.931472,6.931472,131.88425,161.51894,24.259945,7.617694,7.618414,53.43656,62.94765,33,5,5,56,67,52.93411,50.339,50.733944,54.77959,55.52264
77,273581,224248,233661,297248,303698,0.0004349618,8.046757e-5,0.0001320819,0.001230716,0.0012307168,0.00077371165,0.00017640821,0.00021796579,0.0026214581,0.0045008594,-563.7731323242188,-757.8246459960938,-700.8342895507812,-444.1624450683594,-444.1623840332031,-461.75341796875,-561.8487548828125,-536.1336059570312,-429.6128845214844,-429.61248779296875,75.985306,6.931472,6.931472,139.15477,163.05688,24.627214,7.617694,7.618414,53.43656,62.94765,33,5,5,58,68,53.063118,50.558296,50.89181,54.986855,55.593044
78,276848,227069,236526,301314,307976,0.00042573502,7.8410536e-5,0.0001320819,0.001230716,0.0012307168,0.0007674245,0.00016085978,0.00022560297,0.0022298144,0.0045008594,-566.2388916015625,-760.8026123046875,-700.8342895507812,-444.1624450683594,-444.1623840332031,-461.9786376953125,-561.8487548828125,-536.1336059570312,-429.61328125,-429.61248779296875,75.985306,6.931472,6.931472,147.21405,163.05688,25.056717,7.617694,7.618437,53.43656,62.94765,33,5,5,61,68,53.14797,50.81665,51.02941,55.04532,55.64299
79,280434,229834,239897,305532,312112,0.00042573502,7.8410536e-5,0.0001320819,0.001230716,0.0012307168,0.0007674245,0.00016085978,0.00022560297,0.0022298144,0.0045008594,-566.2388916015625,-760.8026123046875,-700.8342895507812,-444.1624450683594,-444.1623840332031,-462.58343505859375,-561.8487548828125,-536.1336059570312,-429.61328125,-429.61248779296875,79.13055,6.931472,6.931472,139.15477,163.05688,25.157833,7.617694,7.618437,53.43656,62.94765,34,5,5,60,68,53.3,51.040443,51.17561,55.264114,55.703636
80,284178,232565,243048,309689,316151,0.0004056312,7.8410536e-5,0.0001320819,0.001230716,0.0012307168,0.0007674245,0.00016085978,0.00023067417,0.0022298144,0.0045008594,-571.8017578125,-760.8026123046875,-700.8342895507812,-444.1624450683594,-444.1623840332031,-464.8251037597656,-561.8487548828125,-536.1336059570312,-429.61328125,-429.61248779296875,79.13055,6.931472,6.931472,139.15477,163.05688,25.157833,7.617694,7.618437,53.43656,62.94765,34,5,5,60,68,53.36948,51.177177,51.455475,55.345963,55.812267
81,287814,235491,245880,313898,320529,0.00040147026,7.8410536e-5,0.0001320819,0.001230716,0.0012307166,0.0007256323,0.00016085978,0.00023067417,0.0022298144,0.0045008594,-572.9874877929688,-760.8026123046875,-700.8342895507812,-444.1624450683594,-444.1623840332031,-464.8251037597656,-561.8487548828125,-536.1336059570312,-429.61328125,-429.61248779296875,79.13055,6.931472,6.931472,149.66803,163.05688,25.204405,7.617796,9.324452,53.43656,62.94765,34,5,5,61,68,53.5643,51.352238,51.617416,55.40318,55.886005
82,291241,237954,249435,318136,325048,0.00035808713,7.8410536e-5,0.000111395995,0.001230716,0.0012307166,0.0007256323,0.00016085978,0.00023067417,0.0026214581,0.009460597,-586.1385498046875,-760.8026123046875,-720.42236328125,-444.1624450683594,-444.1623840332031,-464.8251037597656,-561.8487548828125,-536.1336059570312,-429.61328125,-429.61248779296875,81.52844,6.931472,6.931472,151.5793,163.05688,25.892944,7.617796,9.324452,53.774105,64.80213,36,5,5,64,68,53.661304,51.421207,51.747326,55.48119,55.888786
83,295160,240727,252502,322284,329196,0.00035808713,7.8410536e-5,0.0001320819,0.001230716,0.0012307166,0.0007256323,0.00019155948,0.00023067417,0.0026214581,0.009460597,-586.1385498046875,-760.8026123046875,-700.8342895507812,-444.1624450683594,-444.1623840332031,-464.927978515625,-561.8487548828125,-536.1336059570312,-429.61328125,-429.61248779296875,79.13055,6.931472,6.931472,149.66803,163.05688,25.892944,7.617796,9.324452,53.774105,64.82989,36,5,5,61,68,53.793427,51.537476,51.920444,55.62052,56.103085
84,298981,243371,255772,326181,333368,0.0003557967,7.8410536e-5,0.00011030343,0.001230716,0.0012307166,0.0006809517,0.00016085978,0.00023067417,0.0026214581,0.0069148606,-586.87646484375,-760.8026123046875,-721.5557861328125,-444.1624450683594,-444.1623840332031,-464.927978515625,-561.8487548828125,-536.1336059570312,-429.61328125,-429.61248779296875,81.52844,6.931472,6.931472,151.5793,166.48874,26.448767,7.617796,9.324452,54.93438,64.82989,36,5,5,64,68,53.927094,51.65267,52.06587,55.71582,56.215725
85,302687,246254,259234,330756,337607,0.0003557967,7.8410536e-5,0.00011030343,0.001230716,0.0012307166,0.0006809517,0.00016085978,0.00023067417,0.0026214581,0.0069148606,-586.87646484375,-760.8026123046875,-721.5557861328125,-444.1624450683594,-444.1623840332031,-464.927978515625,-561.8487548828125,-536.1336059570312,-429.61328125,-429.61248779296875,82.00192,6.931472,6.931472,151.5793,166.48874,26.2178,7.617796,9.324452,54.93438,64.82989,36,5,5,64,68,54.035072,51.803215,52.199047,55.872215,56.30638
86,306405,249341,262490,334916,341874,0.0003557967,7.8410536e-5,0.000106012856,0.001230716,0.0012307166,0.0006794472,0.00015209288,0.00022602151,0.0026214581,0.009460597,-586.87646484375,-760.8026123046875,-726.118408203125,-444.1624450683594,-444.1623840332031,-465.7166748046875,-565.6801147460938,-536.1336059570312,-429.9273376464844,-429.6126403808594,83.49454,6.931472,6.931472,149.66803,166.48874,26.864275,7.617796,9.324452,55.51495,64.82989,36,5,5,61,68,54.172153,51.942677,52.206272,55.88632,56.41709
87,310168,252085,265723,338672,346350,0.0003557967,7.8410536e-5,0.000106012856,0.001230716,0.0012307166,0.0006580918,0.00015209288,0.00022602151,0.0026214581,0.009460597,-586.87646484375,-760.8026123046875,-726.118408203125,-444.1624450683594,-444.1623840332031,-469.123291015625,-565.6801147460938,-536.1336059570312,-429.99896240234375,-429.6126403808594,83.92634,6.931472,6.931472,149.66803,166.48874,26.864275,7.617796,9.324452,55.51495,64.82989,37,5,5,61,68,54.300934,52.038013,52.28545,55.977905,56.485664
88,313904,255320,269239,342788,350660,0.00035409283,7.8410536e-5,0.000106012856,0.001230716,0.0012307166,0.0006580918,0.00015209288,0.00022602151,0.0026214581,0.009460597,-587.4285278320312,-760.8026123046875,-726.118408203125,-444.1624450683594,-444.1623840332031,-469.123291015625,-565.6801147460938,-540.8232421875,-429.99896240234375,-429.6126403808594,86.32423,6.931472,6.931472,149.66803,166.48874,27.05835,7.617796,9.324452,55.51495,64.82989,37,5,5,61,68,54.36405,52.23625,52.480858,56.1449,56.65915
